Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_simt_cgemm_128x64_8x2_tn_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,64,8,1,1,1,0,0,0,2,2,2,1,1,1,1,50,1024,1476395008,2200096997376,1490,85.4211,16.0967,25755.9
1,CUTLASS,gemm,cutlass_simt_cgemm_128x64_8x2_tt_align1,not_verified,success,universal,16384,8192,2048,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,64,8,1,1,1,0,0,0,2,2,2,1,1,1,1,50,1024,1476395008,2200096997376,1490,84.7561,16.223,25958
1,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nn_align1,not_verified,success,universal,16384,8192,2048,f16:column,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,0,0,0,2,4,2,1,1,1,1,50,1024,369098752,550024249344,1490,16.2935,21.0973,33757.2
1,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_nt_align1,not_verified,success,universal,16384,8192,2048,f16:column,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,0,0,0,2,4,2,1,1,1,1,50,1024,369098752,550024249344,1490,16.1768,21.2496,34000.8
1,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_tn_align1,not_verified,success,universal,16384,8192,2048,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,0,0,0,2,4,2,1,1,1,1,50,1024,369098752,550024249344,1490,16.5902,20.7201,33153.6
1,CUTLASS,gemm,cutlass_simt_hgemm_256x128_8x2_tt_align1,not_verified,success,universal,16384,8192,2048,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f16,256,128,8,1,1,1,0,0,0,2,4,2,1,1,1,1,50,1024,369098752,550024249344,1490,16.5164,20.8126,33301.6
1,CUTLASS,gemm,cutlass_simt_igemm_s8_128x128_32x2_nn_align1,not_verified,success,universal,16384,8192,2048,s8:column,s8:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,587202560,550024249344,936,7.7527,70.5399,70946.1
1,CUTLASS,gemm,cutlass_simt_igemm_s8_128x128_32x2_nt_align1,not_verified,success,universal,16384,8192,2048,s8:column,s8:row,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,587202560,550024249344,936,7.81175,70.0067,70409.8
1,CUTLASS,gemm,cutlass_simt_igemm_s8_128x128_32x2_tn_align1,not_verified,success,universal,16384,8192,2048,s8:row,s8:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,587202560,550024249344,936,7.53152,72.6115,73029.6
1,CUTLASS,gemm,cutlass_simt_igemm_s8_128x128_32x2_tt_align1,not_verified,success,universal,16384,8192,2048,s8:row,s8:row,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,587202560,550024249344,936,7.72847,70.7611,71168.6
1,CUTLASS,gemm,cutlass_simt_s8_igemm_s8_128x128_32x2_nn_align1,not_verified,success,universal,16384,8192,2048,s8:column,s8:column,s8:column,s8:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,184549376,550024249344,2980,7.54176,22.7898,72930.5
1,CUTLASS,gemm,cutlass_simt_s8_igemm_s8_128x128_32x2_nt_align1,not_verified,success,universal,16384,8192,2048,s8:column,s8:row,s8:column,s8:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,184549376,550024249344,2980,7.58477,22.6605,72516.9
1,CUTLASS,gemm,cutlass_simt_s8_igemm_s8_128x128_32x2_tn_align1,not_verified,success,universal,16384,8192,2048,s8:row,s8:column,s8:column,s8:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,184549376,550024249344,2980,7.40147,23.2217,74312.8
1,CUTLASS,gemm,cutlass_simt_s8_igemm_s8_128x128_32x2_tt_align1,not_verified,success,universal,16384,8192,2048,s8:row,s8:row,s8:column,s8:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,s32,128,128,32,1,1,1,0,0,0,2,4,2,1,1,1,4,50,1024,184549376,550024249344,2980,7.60866,22.5894,72289.2
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_256x128_32x2_nn_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,637534208,550024249344,862,5.76785,102.941,95360.3
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_256x128_32x2_nt_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,637534208,550024249344,862,5.61596,105.726,97939.5
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_256x128_32x2_tn_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,637534208,550024249344,862,5.65487,104.998,97265.6
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_256x128_32x2_tt_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,637534208,550024249344,862,5.68115,104.512,96815.6
1,CUTLASS,gemm,cutlass_tensorop_f16_s1688gemm_f16_256x128_32x2_nn_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,5.38965,63.7796,102052
1,CUTLASS,gemm,cutlass_tensorop_f16_s1688gemm_f16_256x128_32x2_nt_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,5.23196,65.702,105128
1,CUTLASS,gemm,cutlass_tensorop_f16_s1688gemm_f16_256x128_32x2_tn_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,5.29988,64.8599,103780
1,CUTLASS,gemm,cutlass_tensorop_f16_s1688gemm_f16_256x128_32x2_tt_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,5.29101,64.9687,103955
1,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nn_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,4.32265,79.5231,127243
1,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_nt_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,4.02364,85.4326,136698
1,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_tn_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,4.43221,77.5572,124097
1,CUTLASS,gemm,cutlass_tensorop_h1688gemm_256x128_32x2_tt_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,2,4,2,1,16,8,8,75,1024,369098752,550024249344,1490,4.08201,84.2111,134744
1,CUTLASS,gemm,cutlass_tensorop_i8816gemm_s8_256x128_64x2_tn_align16,not_verified,success,universal,16384,8192,2048,s8:row,s8:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,2,4,2,1,8,8,16,75,1024,587202560,550024249344,936,2.58628,211.452,212670
1,CUTLASS,gemm,cutlass_tensorop_s8_i8816gemm_s8_256x128_64x2_tn_align16,not_verified,success,universal,16384,8192,2048,s8:row,s8:column,s8:column,s8:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,2,4,2,1,8,8,16,75,1024,184549376,550024249344,2980,2.09886,81.8897,262059
1,CUTLASS,gemm,cutlass_tensorop_i8816gemm_u8_256x128_64x2_tn_align16,not_verified,success,universal,16384,8192,2048,u8:row,u8:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,2,4,2,1,8,8,16,75,1024,587202560,550024249344,936,2.65387,206.067,207254
1,CUTLASS,gemm,cutlass_tensorop_u8_i8816gemm_u8_256x128_64x2_tn_align16,not_verified,success,universal,16384,8192,2048,u8:row,u8:column,u8:column,u8:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,2,4,2,1,8,8,16,75,1024,184549376,550024249344,2980,2.03264,84.5575,270596
1,CUTLASS,gemm,cutlass_tensorop_s8_i8816gemm_s8_256x128_64x2_n32t32_align16,not_verified,success,universal,16384,8192,2048,s8:nk32,s8:tk32,s8:nk32,s8:nk32,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,2,4,2,1,8,8,16,75,1024,184549376,550024249344,2980,2.0009,85.899,274889
1,CUTLASS,gemm,cutlass_tensorop_u8_i8816gemm_u8_256x128_64x2_n32t32_align16,not_verified,success,universal,16384,8192,2048,u8:nk32,u8:tk32,u8:nk32,u8:nk32,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,64,1,1,1,0,0,0,2,4,2,1,8,8,16,75,1024,184549376,550024249344,2980,1.94389,88.4179,282950
1,CUTLASS,gemm,cutlass_tensorop_i8832gemm_s4_256x128_128x2_tn_align32,not_verified,success,universal,16384,8192,2048,s4:row,s4:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,2,4,2,1,8,8,32,75,1024,562036736,550024249344,978,1.69609,308.615,324290
1,CUTLASS,gemm,cutlass_tensorop_s4_i8832gemm_s4_256x128_128x2_tn_align32,not_verified,success,universal,16384,8192,2048,s4:row,s4:column,s4:column,s4:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,2,4,2,1,8,8,32,75,1024,92274688,550024249344,5960,1.14176,75.2676,481734
1,CUTLASS,gemm,cutlass_tensorop_i8832gemm_u4_256x128_128x2_tn_align32,not_verified,success,universal,16384,8192,2048,u4:row,u4:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,2,4,2,1,8,8,32,75,1024,562036736,550024249344,978,1.6838,310.867,326657
1,CUTLASS,gemm,cutlass_tensorop_u4_i8832gemm_u4_256x128_128x2_tn_align32,not_verified,success,universal,16384,8192,2048,u4:row,u4:column,u4:column,u4:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,2,4,2,1,8,8,32,75,1024,92274688,550024249344,5960,1.08817,78.9743,505458
1,CUTLASS,gemm,cutlass_tensorop_s4_i8832gemm_s4_256x128_128x2_n64t64_align32,not_verified,success,universal,16384,8192,2048,s4:nk64,s4:tk64,s4:nk64,s4:nk64,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,2,4,2,1,8,8,32,75,1024,92274688,550024249344,5960,1.06018,81.0592,518802
1,CUTLASS,gemm,cutlass_tensorop_u4_i8832gemm_u4_256x128_128x2_n64t64_align32,not_verified,success,universal,16384,8192,2048,u4:nk64,u4:tk64,u4:nk64,u4:nk64,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,2,4,2,1,8,8,32,75,1024,92274688,550024249344,5960,1.00796,85.2591,545682
1,CUTLASS,gemm,cutlass_tensorop_i88128xorgemm_b1_256x128_512x2_tn_align128,not_verified,success,universal,16384,8192,2048,b1:row,b1:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,512,1,1,1,0,0,0,2,4,2,1,8,8,128,75,1024,543162368,550024249344,1012,1.06701,474.091,515483
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_256x128_32x3_nn_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,4.09463,145.007,134328
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_256x128_32x3_nt_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,3.93353,150.946,139830
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_256x128_32x3_tn_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,4.30421,137.946,127787
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_256x128_32x3_tt_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,4.12501,143.939,133339
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_nn_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.83351,89.6697,143478
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_nt_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.73453,92.0464,147281
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_tn_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.89222,88.3171,141314
1,CUTLASS,gemm,cutlass_tensorop_f16_s16816gemm_f16_256x128_32x3_tt_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.79426,90.5973,144962
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_256x128_32x3_nn_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.76934,91.1962,145920
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_256x128_32x3_nt_align8,not_verified,success,universal,16384,8192,2048,f16:column,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.6922,93.1016,148969
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_256x128_32x3_tn_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.80518,90.3373,144546
1,CUTLASS,gemm,cutlass_tensorop_h16816gemm_256x128_32x3_tt_align8,not_verified,success,universal,16384,8192,2048,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f16,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.70927,92.6732,148284
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_256x128_32x3_nn_align8,not_verified,success,universal,16384,8192,2048,bf16:column,bf16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,4.03934,146.992,136167
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_256x128_32x3_nt_align8,not_verified,success,universal,16384,8192,2048,bf16:column,bf16:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,3.88267,152.923,141661
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_256x128_32x3_tn_align8,not_verified,success,universal,16384,8192,2048,bf16:row,bf16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,4.25745,139.461,129191
1,CUTLASS,gemm,cutlass_tensorop_s16816gemm_bf16_256x128_32x3_tt_align8,not_verified,success,universal,16384,8192,2048,bf16:row,bf16:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,637534208,550024249344,862,4.05606,146.386,135605
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_256x128_32x3_nn_align8,not_verified,success,universal,16384,8192,2048,bf16:column,bf16:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.79802,90.5078,144819
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_256x128_32x3_nt_align8,not_verified,success,universal,16384,8192,2048,bf16:column,bf16:row,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.7079,92.7074,148338
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_256x128_32x3_tn_align8,not_verified,success,universal,16384,8192,2048,bf16:row,bf16:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.87379,88.7373,141986
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16816gemm_bf16_256x128_32x3_tt_align8,not_verified,success,universal,16384,8192,2048,bf16:row,bf16:row,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,32,1,1,1,0,0,0,3,4,2,1,16,8,16,80,1024,369098752,550024249344,1490,3.78231,90.8835,145420
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_tf32_256x128_16x3_nn_align4,not_verified,success,universal,16384,8192,2048,tf32:column,tf32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.3827,93.1231,74501.8
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_tf32_256x128_16x3_nt_align4,not_verified,success,universal,16384,8192,2048,tf32:column,tf32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.37792,93.1834,74550
1,CUTLASS,gemm,cutlass_tensorop_s1688gemm_tf32_256x128_16x3_tn_align4,not_verified,success,universal,16384,8192,2048,tf32:row,tf32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,16,1,1,1,0,0,0,3,4,2,1,16,8,8,80,1024,738197504,550024249344,745,7.73564,88.8744,71102.6
